ERI,Eritrea,Median,41.3873,38.4669,35.7269,33.1132,30.6965,28.4259,26.3430,24.4320,22.6872,21.0497,19.5837,18.2367,16.9912,15.8480,14.8423,13.9282,13.0965,12.3729,11.6756,11.0405,10.4785,10.0020,9.5769,9.2153,8.8654,8.5697,8.2686,8.0005,7.7458,7.4899
ERI,Eritrea,Upper,50.2151,46.3991,42.7242,39.3523,36.3007,33.5789,31.2136,29.1026,27.1609,25.3904,23.9408,22.5430,21.3718,20.2829,19.3183,18.4250,17.7203,17.0719,16.6520,16.4198,16.3349,16.1760,16.0564,15.9450,15.8323,15.6318,15.5421,15.4665,15.3422,15.2274
EST,Estonia,Lower,4.7159,4.5733,4.4112,4.2340,4.0478,3.8533,3.6584,3.4602,3.2645,3.0790,2.8973,2.7263,2.5644,2.4102,2.2671,2.1360,2.0153,1.9022,1.8007,1.7059,1.6168,1.5312,1.4481,1.3697,1.2936,1.2182,1.1436,1.0690,0.9950,0.9265
EST,Estonia,Median,5.0749,4.8732,4.6733,4.4798,4.2851,4.0887,3.8895,3.6935,3.4970,3.3047,3.1188,2.9412,2.7709,2.6107,2.4595,2.3207,2.1917,2.0718,1.9604,1.8582,1.7627,1.6730,1.5889,1.5086,1.4337,1.3639,1.2969,1.2317,1.1707,1.1153
EST,Estonia,Upper,5.4570,5.1846,4.9491,4.7392,4.5344,4.3378,4.1417,3.9446,3.7470,3.5489,3.3597,3.1758,3.0008,2.8348,2.6775,2.5302,2.3932,2.2654,2.1432,2.0313,1.9284,1.8320,1.7460,1.6634,1.5880,1.5231,1.4657,1.4165,1.3771,1.3390
SWZ,Eswatini,Lower,5.3810,5.8857,6.4346,7.0215,7.6079,8.2292,8.8182,9.3398,9.8103,10.2360,10.5620,10.8537,11.0507,11.1724,11.2077,11.2045,11.1638,11.0480,10.8857,10.6451,10.3582,9.9389,9.5348,9.0835,8.6692,8.2736,7.8842,7.5537,7.2095,6.8639
SWZ,Eswatini,Median,10.5737,10.7547,10.9451,11.1359,11.3356,11.5410,11.7566,12.0270,12.2904,12.5875,12.8469,13.1150,13.3707,13.6154,13.8260,14.0347,14.2230,14.3627,14.4959,14.6343,14.7533,14.8552,14.9239,14.9050,14.7741,14.5821,14.3406,14.0711,13.7548,13.4154
SWZ,Eswatini,Upper,19.5845,18.6365,17.8097,17.1481,16.6154,16.1553,15.8659,15.6189,15.4728,15.4682,15.6072,15.9003,16.3194,16.7447,17.2089,17.7134,18.2537,18.8568,19.5005,20.2289,21.1043,22.0893,23.0639,23.8351,24.4330,24.8006,24.9983,25.2479,25.3793,25.4898
ETH,Ethiopia,Lower,65.4650,58.5439,56.5073,54.1356,51.7123,49.1534,46.7359,44.3160,41.8643,39.5169,37.2081,35.0180,32.7487,30.5448,28.4142,26.3922,24.3423,22.2986,20.2751,18.3549,16.4643,14.7195,13.1228,11.6112,10.2347,9.1040,8.2035,7.4544,6.8415,6.3311
ETH,Ethiopia,Median,79.3146,69.7561,66.3425,62.9500,59.6722,56.5521,53.4526,50.4324,47.6129,44.8597,42.2576,39.7455,37.3130,34.9332,32.6217,30.3048,28.0333,25.8705,23.8208,21.8947,20.0838,18.4604,16.9415,15.5651,14.3181,13.2655,12.4191,11.7403,11.1645,10.6524
ETH,Ethiopia,Upper,96.0119,82.9816,77.8854,73.2122,68.9330,65.0512,61.3568,57.8924,54.4568,51.3336,48.4727,45.7466,43.1250,40.4714,37.8562,35.2324,32.6613,30.2178,28.0201,25.9846,24.2519,22.6874,21.2885,20.0137,18.9454,18.0333,17.2573,16.6819,16.2036,15.9119
FJI,Fiji,Lower,8.7344,8.6756,8.6087,8.5529,8.4696,8.3751,8.2620,8.0952,7.9108,7.6946,7.4514,7.1763,6.8772,6.5613,6.2583,5.9710,5.7106,5.4807,5.2765,5.1035,4.9581,4.8314,4.7223,4.6219,4.5301,4.4398,4.3485,4.2543,4.1426,4.0123
FJI,Fiji,Median,11.3106,11.0612,10.7995,10.5224,10.2123,9.8808,9.5430,9.1801,8.8131,8.4257,8.0351,7.6485,7.2729,6.9194,6.5909,6.2956,6.0347,5.8057,5.6078,5.4411,5.2996,5.1871,5.0982,5.0299,4.9757,4.9371,4.9058,4.8732,4.8323,4.7710
FJI,Fiji,Upper,14.5638,14.0463,13.4495,12.8404,12.2245,11.6119,11.0083,10.4060,9.8047,9.2184,8.6702,8.1723,7.7180,7.3076,6.9522,6.6396,6.3752,6.1484,5.9585,5.7937,5.6714,5.5778,5.5133,5.4822,5.4700,5.4797,5.5324,5.5991,5.6640,5.7114
FIN,Finland,Lower,1.7840,1.7518,1.7144,1.6746,1.6324,1.5881,1.5427,1.4972,1.4526,1.4072,1.3618,1.3176,1.2739,1.2318,1.1895,1.1476,1.1058,1.0646,1.0247,0.9854,0.9482,0.9125,0.8775,0.8435,0.8099,0.7770,0.7441,0.7103,0.6766,0.6432
FIN,Finland,Median,1.9154,1.8611,1.8099,1.7601,1.7103,1.6612,1.6132,1.5648,1.5173,1.4700,1.4234,1.3782,1.3336,1.2897,1.2464,1.2042,1.1622,1.1213,1.0812,1.0422,1.0043,0.9679,0.9328,0.8992,0.8667,0.8355,0.8059,0.7768,0.7490,0.7227
FIN,Finland,Upper,2.0464,1.9743,1.9083,1.8472,1.7929,1.7407,1.6901,1.6428,1.5958,1.5471,1.5003,1.4538,1.4087,1.3635,1.3186,1.2739,1.2289,1.1842,1.1422,1.1007,1.0619,1.0243,0.9891,0.9562,0.9253,0.8959,0.8684,0.8431,0.8212,0.8009
FRA,France,Lower,1.9463,1.8776,1.8116,1.7500,1.6871,1.6242,1.5592,1.5010,1.4549,1.4082,1.3570,1.3015,1.2436,1.1825,1.1160,1.0534,1.0008,0.9621,0.9352,0.9118,0.8905,0.8690,0.8474,0.8263,0.8043,0.7839,0.7643,0.7447,0.7218,0.6955
FRA,France,Median,1.9909,1.9168,1.8484,1.7845,1.7209,1.6575,1.5956,1.5388,1.4876,1.4389,1.3891,1.3349,1.2744,1.2089,1.1448,1.0870,1.0370,0.9958,0.9636,0.9375,0.9141,0.8923,0.8704,0.8483,0.8262,0.8058,0.7874,0.7709,0.7559,0.7411
FRA,France,Upper,2.0359,1.9546,1.8846,1.8190,1.7567,1.6904,1.6270,1.5704,1.5185,1.4734,1.4280,1.3780,1.3145,1.2388,1.1719,1.1153,1.0672,1.0259,0.9907,0.9617,0.9378,0.9169,0.8953,0.8713,0.8491,0.8288,0.8118,0.7989,0.7941,0.7956
GAB,Gabon,Lower,12.5303,12.8408,13.1399,13.3852,13.5884,13.7350,13.8635,13.9100,13.8960,13.8536,13.7503,13.5979,13.4119,13.1782,12.9064,12.5672,12.1275,11.6460,11.1524,10.5966,10.1266,9.6688,9.2321,8.7858,8.2996,7.8813,7.4592,7.0722,6.7211,6.3611
GAB,Gabon,Median,18.2316,18.1567,18.0609,17.9547,17.9006,17.8073,17.7370,17.6471,17.5709,17.5173,17.4283,17.3251,17.2428,17.1220,17.0423,16.9377,16.8128,16.6497,16.3968,16.1001,15.7721,15.3810,14.9874,14.6064,14.2344,13.8185,13.4206,13.0805,12.6916,12.3384
GAB,Gabon,Upper,26.5274,25.6521,24.9121,24.2129,23.6332,23.1646,22.8290,22.6187,22.4014,22.2540,22.2184,22.1663,22.2215,22.3357,22.4804,22.8315,23.3442,23.6835,24.0091,24.1989,24.3916,24.4652,24.5295,24.5362,24.5928,24.4056,24.4219,24.4098,24.3834,24.1996
GMB,Gambia,Lower,25.6575,24.7895,23.9340,23.0732,22.2112,21.3545,20.4997,19.6845,18.8788,18.1149,17.3692,16.6551,15.9532,15.2741,14.6142,13.9884,13.3959,12.8313,12.3010,11.8133,11.3453,10.9041,10.4877,10.0960,9.7196,9.3719,9.0334,8.7076,8.3913,8.0951
GMB,Gambia,Median,32.7344,31.6270,30.5355,29.4373,28.3375,27.2445,26.1539,25.1139,24.0860,23.1114,22.1601,21.2490,20.3535,19.4870,18.6451,17.8467,17.0908,16.3704,15.6939,15.0717,14.4746,13.9117,13.3805,12.8808,12.4004,11.9569,11.5250,11.1093,10.7058,10.3278
GMB,Gambia,Upper,42.0418,40.6195,39.2177,37.8072,36.3947,34.9909,33.5903,32.2545,30.9343,29.6827,28.4608,27.2907,26.1406,25.0278,23.9464,22.9210,21.9502,21.0250,20.1561,19.3570,18.5901,17.8672,17.1850,16.5431,15.9263,15.3566,14.8019,14.2680,13.7498,13.2644
GEO,Georgia,Lower,3.6343,4.0447,3.8286,4.4821,2.7902,2.6348,2.5033,2.3947,2.3100,2.2439,2.2006,2.1749,2.1645,2.1690,2.1827,2.2059,2.2356,2.2721,2.7086,2.3503,2.3871,2.4209,2.4432,2.4521,2.4455,2.4235,2.3843,2.3277,2.2587,2.1818
GEO,Georgia,Median,3.8346,4.2449,4.0186,4.7046,2.9280,2.7645,2.6267,2.5128,2.4235,2.3560,2.3098,2.2838,2.2745,2.2797,2.2957,2.3205,2.3546,2.3934,2.8560,2.4792,2.5162,2.5450,2.5644,2.5714,2.5675,2.5515,2.5244,2.4941,2.4573,2.4167
GEO,Georgia,Upper,4.0374,4.4593,4.2199,4.9429,3.0766,2.9019,2.7559,2.6360,2.5415,2.4708,2.4243,2.3978,2.3899,2.3971,2.4149,2.4442,2.4792,2.5244,3.0128,2.6141,2.6480,2.6757,2.6947,2.7015,2.6966,2.6860,2.6742,2.6690,2.6695,2.6779
DEU,Germany,Lower,1.9034,1.8240,1.7392,1.6534,1.5683,1.4867,1.4110,1.3481,1.2988,1.2553,1.2157,1.1768,1.1384,1.1007,1.0627,1.0262,0.9907,0.9578,0.9299,0.9040,0.8806,0.8592,0.8398,0.8229,0.8093,0.8000,0.7925,0.7824,0.7687,0.7506
DEU,Germany,Median,1.9458,1.8598,1.7719,1.6835,1.5976,1.5177,1.4453,1.3825,1.3291,1.2827,1.2409,1.2015,1.1630,1.1247,1.0867,1.0500,1.0146,0.9824,0.9538,0.9284,0.9049,0.8837,0.8644,0.8476,0.8339,0.8234,0.8157,0.8102,0.8048,0.7979
DEU,Germany,Upper,1.9887,1.9001,1.8108,1.7184,1.6282,1.5464,1.4750,1.4122,1.3572,1.3099,1.2682,1.2300,1.1926,1.1528,1.1139,1.0753,1.0387,1.0067,0.9775,0.9515,0.9281,0.9067,0.8876,0.8706,0.8565,0.8459,0.8397,0.8401,0.8461,0.8563
GHA,Ghana,Lower,22.1384,21.6356,21.1262,20.6457,20.1308,19.6232,19.1247,18.6279,18.1524,17.6548,17.1530,16.6396,16.1209,15.6144,15.1236,14.6210,14.1400,13.6591,13.2165,12.7548,12.3082,11.8549,11.4141,10.9779,10.5521,10.1096,9.6736,9.2575,8.8623,8.4503
GHA,Ghana,Median,25.1908,24.5379,23.8894,23.2648,22.6507,22.0570,21.4573,20.8585,20.2612,19.6792,19.0989,18.5322,17.9684,17.4059,16.8544,16.3052,15.7821,15.2867,14.8081,14.3415,13.9130,13.4907,13.0875,12.7007,12.3331,11.9916,11.6461,11.3215,10.9965,10.6905
GHA,Ghana,Upper,28.8009,28.0186,27.2769,26.5368,25.8336,25.1326,24.4591,23.7637,23.0493,22.3277,21.6236,20.9056,20.1720,19.4741,18.7843,18.1705,17.5720,17.0558,16.5445,16.0815,15.6662,15.2934,14.9499,14.6475,14.3762,14.1533,13.9654,13.8146,13.6212,13.4790
GRC,Greece,Lower,1.8114,1.7675,1.7224,1.6789,1.6361,1.5952,1.5549,1.5151,1.4760,1.6697,1.4006,1.3661,1.3318,1.2987,1.2654,1.2315,1.1978,1.1648,1.1318,1.0988,1.0663,1.0347,1.0036,0.9739,0.9456,0.9177,0.8902,0.8617,0.8332,0.8041
GRC,Greece,Median,1.9000,1.8458,1.7945,1.7464,1.7005,1.6566,1.6140,1.5724,1.5317,1.7337,1.4537,1.4162,1.3800,1.3450,1.3105,1.2764,1.2426,1.2092,1.1767,1.1445,1.1127,1.0817,1.0520,1.0234,0.9960,0.9704,0.9461,0.9230,0.8995,0.8764
GRC,Greece,Upper,1.9950,1.9264,1.8663,1.8123,1.7637,1.7166,1.6724,1.6304,1.5886,1.7988,1.5083,1.4709,1.4345,1.3995,1.3656,1.3307,1.2948,1.2594,1.2245,1.1906,1.1583,1.1267,1.0975,1.0704,1.0453,1.0225,1.0016,0.9863,0.9737,0.9631
GRD,Grenada,Lower,3.8070,3.7806,3.7392,3.6809,3.6277,3.5691,3.5016,3.4394,3.3842,3.3384,3.2970,3.2673,3.2409,3.2203,3.2005,3.1922,3.1911,3.1980,3.2035,3.2030,3.1950,3.1969,3.1848,3.1650,3.1347,3.0903,3.0288,2.9626,2.8877,2.7986
GRD,Grenada,Median,4.5745,4.4621,4.3569,4.2600,4.1710,4.0878,4.0158,3.9472,3.8912,3.8439,3.8040,3.7747,3.7512,3.7339,3.7230,3.7175,3.7162,3.7160,3.7204,3.7276,3.7375,3.7510,3.7635,3.7819,3.7924,3.8043,3.8145,3.8264,3.8254,3.8075
GRD,Grenada,Upper,5.5255,5.2809,5.0812,4.9207,4.7908,4.6808,4.5973,4.5201,4.4740,4.4291,4.3954,4.3648,4.3412,4.3309,4.3234,4.3132,4.3181,4.3189,4.3257,4.3406,4.3724,4.4016,4.4399,4.4988,4.5610,4.6597,4.7695,4.9007,5.0193,5.1162
GTM,Guatemala,Lower,12.3299,11.4325,10.4978,9.6171,8.8603,8.2410,7.7483,7.3680,7.0410,6.7349,6.4360,6.1468,5.8847,5.6484,5.4485,5.9300,5.1047,4.9401,4.7726,4.6047,4.4447,4.3069,4.1953,4.1020,4.0202,3.9420,3.8491,3.7309,3.5900,3.4230
GTM,Guatemala,Median,12.5985,11.6471,10.6823,9.7869,9.0176,8.3854,7.8854,7.4969,7.1662,6.8522,6.5473,6.2573,5.9894,5.7528,5.5515,6.0462,5.2043,5.0325,4.8597,4.6871,4.5247,4.3850,4.2709,4.1767,4.0945,4.0178,3.9368,3.8486,3.7579,3.6653
GTM,Guatemala,Upper,12.8716,11.8672,10.8720,9.9635,9.1778,8.5356,8.0290,7.6286,7.2949,6.9757,6.6641,6.3707,6.0982,5.8609,5.6585,6.1646,5.3067,5.1281,4.9506,4.7723,4.6074,4.4650,4.3494,4.2552,4.1715,4.0938,4.0252,3.9692,3.9287,3.9159
GIN,Guinea,Lower,37.8075,36.7734,35.7419,34.7294,33.7404,32.7344,31.7669,30.8699,29.9179,28.9922,28.0834,27.2336,26.3631,25.5642,24.7860,24.0265,23.3286,22.6466,21.9539,21.3175,20.6919,20.0605,19.4454,18.8261,18.1773,17.5201,16.8812,16.2532,15.6231,14.9460
GIN,Guinea,Median,43.6673,42.2727,40.9204,39.6122,38.3205,37.0787,35.9020,34.7678,33.6852,32.6542,31.6542,30.6765,29.7454,28.8485,27.9932,27.1710,26.3732,25.6368,24.9444,24.2866,23.6782,23.0864,22.5054,21.9424,21.4159,20.8734,20.3287,19.8042,19.2880,18.7772
GIN,Guinea,Upper,51.2158,49.0816,47.0806,45.2556,43.5751,41.9793,40.5238,39.1092,37.7364,36.5588,35.3878,34.2958,33.2378,32.2480,31.3219,30.4626,29.6577,28.9294,28.2669,27.6168,27.0543,26.5458,26.1222,25.7319,25.4552,25.2191,25.0772,24.9642,24.8382,24.6615
GNB,Guinea-Bissau,Lower,14.5458,15.3957,16.4244,17.1195,17.8430,18.7572,19.4629,20.2474,24.1312,21.5433,22.0361,22.3959,22.5573,22.5467,22.2202,21.7124,21.0736,20.2964,19.3503,18.3659,17.2636,16.0708,14.7688,13.4715,12.2478,11.1467,10.2319,9.4288,8.7913,8.2118
GNB,Guinea-Bissau,Median,42.0095,40.8130,39.4238,38.0948,36.8658,35.6143,34.4196,33.3201,37.1704,31.2887,30.3705,29.4512,28.7126,27.9728,27.3058,26.6079,25.8798,25.0982,24.2582,23.2915,22.2777,21.2758,20.2437,19.3435,18.5306,17.8162,17.2328,16.6497,16.0450,15.5331
GNB,Guinea-Bissau,Upper,138.3546,117.7071,102.0140,87.3354,74.8751,65.8654,58.8802,53.4842,56.1081,44.5694,41.1784,38.6802,36.6141,35.0598,33.8230,32.7821,31.9070,31.1334,30.3137,29.5220,28.7904,28.2169,27.8024,27.5443,27.3203,27.1905,27.0550,26.8625,26.7461,26.6057
GUY,Guyana,Lower,4.9685,4.8084,4.6542,4.5235,4.4234,4.3486,4.2959,4.2619,4.2339,4.2167,4.2065,4.2045,4.2088,4.2234,4.2451,4.2728,4.3133,4.3649,4.4148,4.4650,4.5139,4.5489,4.5670,4.5651,4.5269,4.4597,4.3536,4.2047,4.0283,3.8500
GUY,Guyana,Median,5.3536,5.1383,4.9549,4.8071,4.6900,4.6028,4.5436,4.5040,4.4764,4.4593,4.4498,4.4491,4.4542,4.4707,4.4960,4.5326,4.5771,4.6301,4.6881,4.7486,4.8105,4.8719,4.9317,4.9908,5.0388,5.0672,5.0598,5.0208,4.9543,4.8621
GUY,Guyana,Upper,5.7688,5.4963,5.2729,5.0931,4.9665,4.8732,4.8039,4.7612,4.7332,4.7100,4.7021,4.7015,4.7125,4.7336,4.7626,4.8053,4.8544,4.9107,4.9769,5.0458,5.1240,5.2123,5.3208,5.4473,5.5954,5.7363,5.8640,5.9555,6.0360,6.1334
HTI,Haiti,Lower,23.7574,23.2235,22.6551,22.0825,21.4633,20.8311,20.2164,19.5727,18.9302,18.2705,17.5799,16.8757,16.2237,15.5949,17.8783,14.3711,13.7775,13.1893,12.6390,12.0854,128.0315,11.0479,10.5701,10.0772,9.5557,9.0812,8.6246,8.2111,7.8292,7.4304
HTI,Haiti,Median,27.8517,27.0609,26.3013,25.5338,24.7758,24.0225,23.2434,22.4888,21.7413,21.0132,20.2831,19.5800,18.9039,18.2569,21.0724,17.0353,16.4566,15.9050,15.3743,14.8692,159.2376,13.9198,13.4792,13.0653,12.6320,12.2459,11.8848,11.5318,11.1728,10.8533
HTI,Haiti,Upper,32.9970,32.0211,31.0827,30.1027,29.1082,28.1793,27.2074,26.2032,25.2642,24.3540,23.5047,22.7195,21.9899,21.2542,24.6224,20.0245,19.4970,18.9723,18.4928,18.0610,195.7028,17.2689,16.8847,16.5845,16.3193,16.0508,15.8292,15.5795,15.4105,15.3085
HND,Honduras,Lower,6.7117,6.5771,6.3941,6.1741,5.9100,5.6271,5.3385,5.1182,14.8172,4.8570,4.7883,4.7294,4.6534,4.5670,4.4593,4.3512,4.2435,4.1496,4.0717,3.9988,3.9458,3.8583,3.7536,3.6340,3.5119,3.3710,3.2177,3.0731,2.9260,2.7868
HND,Honduras,Median,8.5753,8.2329,7.8649,7.5105,7.1864,6.8846,6.6195,6.3889,18.4302,6.0082,5.8558,5.7323,5.6135,5.5030,5.4047,5.3158,5.2246,5.1479,5.0925,5.0485,5.0222,5.0148,5.0066,4.9854,4.9336,4.8585,4.7567,4.6498,4.5376,4.4313
HND,Honduras,Upper,11.1470,10.3808,9.7041,9.1140,8.6440,8.2454,7.9101,7.6163,21.9458,7.1348,6.9500,6.7896,6.6598,6.5504,6.4630,6.3682,6.2986,6.2425,6.2078,6.2334,6.2974,6.4595,6.7003,7.0187,7.3703,7.7006,7.9577,8.1693,8.2917,8.3872
HUN,Hungary,Lower,2.5428,2.4614,2.3793,2.2991,2.2199,2.1441,2.0733,2.0070,1.9420,1.8802,1.8190,1.7583,1.6988,1.6406,1.5829,1.5279,1.4736,1.4206,1.3681,1.3172,1.2687,1.2210,1.1751,1.1305,1.0880,1.0451,1.0021,0.9594,0.9169,0.8751
HUN,Hungary,Median,2.6520,2.5556,2.4633,2.3760,2.2941,2.2159,2.1418,2.0713,2.0033,1.9380,1.8747,1.8131,1.7529,1.6941,1.6366,1.5803,1.5255,1.4721,1.4198,1.3693,1.3204,1.2732,1.2280,1.1849,1.1438,1.1037,1.0655,1.0282,0.9926,0.9585
HUN,Hungary,Upper,2.7680,2.6492,2.5451,2.4510,2.3638,2.2814,2.2042,2.1323,2.0645,2.0007,1.9380,1.8775,1.8196,1.7598,1.7010,1.6426,1.5848,1.5294,1.4754,1.4228,1.3733,1.3261,1.2821,1.2395,1.1997,1.1627,1.1287,1.0970,1.0678,1.0405
ISL,Iceland,Lower,1.8689,1.8233,1.7788,1.7247,1.6647,1.6049,1.5383,1.4729,1.4061,1.3377,1.2684,1.1986,1.1297,1.0627,1.0008,0.9415,0.8832,0.8275,0.7737,0.7217,0.6710,0.6217,0.5746,0.5308,0.4869,0.4459,0.4061,0.3727,0.3431,0.3185
ISL,Iceland,Median,2.7882,2.6221,2.4637,2.3127,2.1730,2.0413,1.9189,1.8056,1.6988,1.5980,1.5043,1.4159,1.3337,1.2576,1.1843,1.1169,1.0516,0.9895,0.9301,0.8735,0.8224,0.7727,0.7254,0.6815,0.6383,0.5988,0.5620,0.5285,0.4998,0.4750
ISL,Iceland,Upper,4.2018,3.7867,3.4172,3.1079,2.8283,2.5931,2.3936,2.2050,2.0401,1.8980,1.7815,1.6695,1.5737,1.4826,1.4012,1.3228,1.2507,1.1828,1.1214,1.0640,1.0103,0.9608,0.9146,0.8726,0.8341,0.7992,0.7682,0.7409,0.7186,0.6983
IND,India,Lower,19.6869,19.1402,18.5847,18.0132,17.4403,16.8826,16.3187,15.7547,15.1879,14.6093,14.0369,13.4599,12.8988,12.3371,11.7784,11.2295,10.6889,10.1520,9.6205,9.0936,8.5710,8.0485,7.5323,7.0259,6.5229,6.0400,5.5975,5.2062,4.8493,4.5249
IND,India,Median,20.6693,20.0703,19.4626,18.8582,18.2649,17.6750,17.0810,16.4894,15.9016,15.3135,14.7245,14.1292,13.5422,12.9537,12.3715,11.7968,11.2292,10.6643,10.1085,9.5598,9.0264,8.5071,8.0061,7.5299,7.0840,6.6707,6.3060,5.9945,5.7244,5.4902
IND,India,Upper,21.7007,21.0521,20.3901,19.7526,19.1383,18.5159,17.9032,17.2945,16.6811,16.0848,15.4634,14.8461,14.2280,13.6244,13.0242,12.4310,11.8413,11.2433,10.6509,10.0699,9.5096,8.9814,8.4904,8.0577,7.6698,7.3215,7.0239,6.8008,6.6583,6.5759
IDN,Indonesia,Lower,12.4301,11.9514,11.5101,11.0788,10.6666,10.2758,9.8998,9.5361,9.1813,8.8419,8.5021,8.1673,7.8482,7.5380,13.6395,6.9601,6.6878,6.4278,6.1934,5.9671,5.7445,5.5288,5.3251,5.1171,4.9151,4.7102,4.5190,4.3357,4.1650,3.9824
IDN,Indonesia,Median,13.7659,13.2580,12.7659,12.2993,11.8430,11.4137,11.0067,10.6131,10.2312,9.8546,9.4903,9.1451,8.8064,8.4786,15.4015,7.8817,7.6075,7.3434,7.0999,6.8775,6.6668,6.4729,6.2874,6.1127,5.9403,5.7720,5.6086,5.4490,5.3005,5.1370
IDN,Indonesia,Upper,15.1802,14.6094,14.0716,13.5718,13.0733,12.6090,12.1672,11.7412,11.3141,10.9219,10.5295,10.1534,9.8034,9.4690,17.2509,8.8549,8.5889,8.3396,8.1099,7.9018,7.7210,7.5692,7.4368,7.3531,7.3108,7.2888,7.3048,7.3381,7.3197,7.3032
IRN,Iran (Islamic Republic of),Lower,10.3370,6.3210,6.0012,5.7309,5.5106,5.3291,5.1746,5.0504,4.9649,4.9082,4.8920,4.8943,4.9261,8.4288,5.0776,5.1891,5.3149,5.4303,5.4882,5.4615,5.3428,5.1468,4.8932,4.6172,4.3512,4.1028,3.8731,3.6557,3.4444,3.2302
IRN,Iran (Islamic Republic of),Median,13.6678,8.2929,7.8051,7.3678,6.9865,6.6505,6.3595,6.1047,5.8958,5.7204,5.5837,5.4810,5.4115,9.0847,5.3754,5.4081,5.4690,5.5449,5.5925,5.5659,5.4501,5.2518,4.9914,4.7076,4.4311,4.1795,3.9579,3.7683,3.6040,3.4601
IRN,Iran (Islamic Republic of),Upper,18.1856,10.9329,10.1738,9.4952,8.8818,8.3250,7.8334,7.3963,7.0089,6.6681,6.3777,6.1354,5.9372,9.7810,5.6881,5.6336,5.6300,5.6678,5.7000,5.6703,5.5587,5.3607,5.0904,4.7986,4.5139,4.2590,4.0462,3.8841,3.7663,3.6947
IRQ,Iraq,Lower,7.4285,12.8941,6.8803,6.6226,6.3469,6.5820,5.7805,5.4918,5.1937,4.8738,4.5632,4.2164,3.9123,11.5876,10.0854,10.7040,14.4961,12.0300,6.1417,4.2482,3.6327,3.3798,3.3188,4.4514,6.6051,5.6770,6.0801,4.4601,1.9963,1.7394
IRQ,Iraq,Median,10.2293,17.5721,9.2465,8.7938,8.3360,8.5881,7.4992,7.0980,6.7282,6.3757,6.0324,5.7309,5.4687,16.6824,14.8991,16.2624,22.6265,19.3075,10.1235,7.1988,6.3489,6.1483,6.1681,8.4413,12.8358,11.2288,12.3305,9.3313,4.2695,3.7884
IRQ,Iraq,Upper,15.5253,25.9779,13.3133,12.3434,11.4690,11.5227,9.8499,9.2428,8.7218,8.2882,7.9766,7.7452,7.5816,23.8025,21.8492,24.5979,35.0431,30.9211,16.7391,12.1995,11.0909,11.0261,11.3911,15.9367,24.8773,22.3152,25.1379,19.5867,9.1887,8.3927
IRL,Ireland,Lower,1.7910,1.7583,1.7209,1.6813,1.6404,1.6009,1.5609,1.5199,1.4773,1.4319,1.3843,1.3363,1.2878,1.2400,1.1907,1.1428,1.0938,1.0456,0.9974,0.9494,0.9014,0.8553,0.8098,0.7647,0.7194,0.6731,0.6262,0.5808,0.5381,0.5023
IRL,Ireland,Median,1.9317,1.8783,1.8280,1.7805,1.7347,1.6904,1.6472,1.6045,1.5610,1.5158,1.4692,1.4201,1.3700,1.3185,1.2663,1.2135,1.1604,1.1086,1.0573,1.0066,0.9578,0.9113,0.8662,0.8231,0.7811,0.7406,0.7022,0.6669,0.6352,0.6069
IRL,Ireland,Upper,2.0774,2.0012,1.9388,1.8821,1.8310,1.7839,1.7409,1.6985,1.6579,1.6136,1.5662,1.5154,1.4619,1.4082,1.3515,1.2945,1.2370,1.1799,1.1244,1.0708,1.0192,0.9704,0.9248,0.8849,0.8473,0.8129,0.7831,0.7549,0.7305,0.7106
ISR,Israel,Lower,1.8201,1.7858,1.7469,1.7061,1.6665,1.6268,1.5900,1.5551,1.5194,1.4850,1.4509,1.4162,1.5911,1.3465,1.3124,1.2782,1.2444,1.2112,1.1768,1.1432,1.1100,1.0772,1.0447,1.0117,0.9789,0.9447,0.9081,0.8696,0.8278,0.7859
ISR,Israel,Median,1.9217,1.8727,1.8250,1.7789,1.7345,1.6920,1.6515,1.6125,1.5746,1.5380,1.5016,1.4654,1.6471,1.3944,1.3590,1.3235,1.2889,1.2540,1.2196,1.1850,1.1509,1.1173,1.0844,1.0520,1.0201,0.9885,0.9567,0.9255,0.8952,0.8656
ISR,Israel,Upper,2.0259,1.9614,1.9033,1.8506,1.8019,1.7553,1.7118,1.6699,1.6316,1.5952,1.5597,1.5241,1.7150,1.4517,1.4159,1.3800,1.3429,1.3069,1.2699,1.2323,1.1971,1.1625,1.1275,1.0956,1.0639,1.0348,1.0063,0.9790,0.9543,0.9306
ITA,Italy,Lower,1.7818,1.8340,1.8736,1.8820,1.8616,1.8054,1.7187,1.6117,1.4977,1.4048,1.3288,1.2624,1.2050,1.1488,1.0999,1.0553,1.0190,0.9929,0.9678,0.9413,0.9108,0.8753,0.8387,0.8028,0.7817,0.7752,0.7788,0.7800,0.7695,0.7465
ITA,Italy,Median,1.8332,1.8857,1.9217,1.9335,1.9116,1.8545,1.7659,1.6563,1.5452,1.4495,1.3701,1.3020,1.2409,1.1857,1.1352,1.0906,1.0543,1.0259,1.0006,0.9733,0.9414,0.9058,0.8683,0.8358,0.8153,0.8078,0.8132,0.8292,0.8466,0.8554
